key,value,date
DCIELEV,487.00,11/12/2013
DCIELEV,495.00,12/12/2013
DCIELEV,479.00,13/12/2013
DCIELEV,464.00,14/12/2013
DCIELEV,464.00,15/12/2013
DCIELEV,464.00,16/12/2013
DCIELEV,477.00,17/12/2013
DCIELEV,477.00,18/12/2013
DCIELEV,477.00,19/12/2013
DCIELEV,469.00,20/12/2013
DCIELEV,461.00,21/12/2013
DCIELEV,461.00,22/12/2013
DCIELEV,461.00,23/12/2013
DCIELEV,461.00,24/12/2013
DCIELEV,461.00,25/12/2013
DCIELEV,461.00,26/12/2013
DCIELEV,528.00,27/12/2013
DCIELEV,531.00,28/12/2013
DCIELEV,531.00,29/12/2013
DCIELEV,531.00,30/12/2013
DCIELEV,531.00,31/12/2013
DCIELEV,531.00,01/01/2014
DCIELEV,531.00,02/01/2014
DCIELEV,535.00,03/01/2014
DCIELEV,540.00,04/01/2014
DCIELEV,540.00,05/01/2014
DCIELEV,540.00,06/01/2014
DCIELEV,549.00,07/01/2014
DCIELEV,552.00,08/01/2014
DCIELEV,555.00,09/01/2014
DCIELEV,558.00,10/01/2014
DCIELEV,564.00,11/01/2014
DCIELEV,564.00,12/01/2014
DCIELEV,564.00,13/01/2014
DCIELEV,551.00,14/01/2014
DCIELEV,551.00,15/01/2014
DCIELEV,586.00,16/01/2014
DCIELEV,587.00,17/01/2014
DCIELEV,576.00,18/01/2014
DCIELEV,576.00,19/01/2014
DCIELEV,576.00,20/01/2014
DCIELEV,597.00,21/01/2014
DCIELEV,604.00,22/01/2014
DCIELEV,622.00,23/01/2014
DCIELEV,615.00,24/01/2014
DCIELEV,610.00,25/01/2014
DCIELEV,610.00,26/01/2014
DCIELEV,610.00,27/01/2014
DCIELEV,614.00,28/01/2014
DCIELEV,647.00,29/01/2014
DCIELEV,618.00,30/01/2014
DCIELEV,616.00,31/01/2014
DCIELEV,619.00,01/02/2014
DCIELEV,619.00,02/02/2014
DCIELEV,619.00,03/02/2014
DCIELEV,612.00,04/02/2014
DCIELEV,610.00,05/02/2014
DCIELEV,609.00,06/02/2014
DCIELEV,608.00,07/02/2014
DCIELEV,621.00,08/02/2014
DCIELEV,621.00,09/02/2014
DCIELEV,621.00,10/02/2014
DCIELEV,613.00,11/02/2014
DCIELEV,615.00,12/02/2014
DCIELEV,603.00,13/02/2014
DCIELEV,617.00,14/02/2014
DCIELEV,621.00,15/02/2014
DCIELEV,621.00,16/02/2014
DCIELEV,621.00,17/02/2014
DCIELEV,606.00,18/02/2014
DCIELEV,615.00,19/02/2014
DCIELEV,630.00,20/02/2014
DCIELEV,631.00,21/02/2014
DCIELEV,600.00,22/02/2014
DCIELEV,600.00,23/02/2014
DCIELEV,600.00,24/02/2014
DCIELEV,606.00,25/02/2014
DCIELEV,618.00,26/02/2014
DCIELEV,635.00,27/02/2014
DCIELEV,634.00,28/02/2014
DCIELEV,632.00,01/03/2014
DCIELEV,632.00,02/03/2014
DCIELEV,632.00,03/03/2014
DCIELEV,632.00,04/03/2014
DCIELEV,632.00,05/03/2014
DCIELEV,620.00,06/03/2014
DCIELEV,638.00,07/03/2014
DCIELEV,639.00,08/03/2014
DCIELEV,639.00,09/03/2014
DCIELEV,639.00,10/03/2014
DCIELEV,639.00,11/03/2014
DCIELEV,658.00,12/03/2014
DCIELEV,660.00,13/03/2014
DCIELEV,660.00,14/03/2014
DCIELEV,659.00,15/03/2014
DCIELEV,659.00,16/03/2014
DCIELEV,659.00,17/03/2014
DCIELEV,642.00,18/03/2014
DCIELEV,630.00,19/03/2014
DCIELEV,657.00,20/03/2014
DCIELEV,664.00,21/03/2014
DCIELEV,669.00,22/03/2014
DCIELEV,669.00,23/03/2014
DCIELEV,669.00,24/03/2014
DCIELEV,669.00,25/03/2014
DCIELEV,692.00,26/03/2014
DCIELEV,704.00,27/03/2014
DCIELEV,722.00,28/03/2014
DCIELEV,711.00,29/03/2014
DCIELEV,711.00,30/03/2014
DCIELEV,710.00,31/03/2014
DCIELEV,732.00,01/04/2014
DCIELEV,723.00,02/04/2014
DCIELEV,723.00,03/04/2014
DCIELEV,701.00,04/04/2014
DCIELEV,694.00,05/04/2014
DCIELEV,694.00,06/04/2014
DCIELEV,694.00,07/04/2014
DCIELEV,690.00,08/04/2014
DCIELEV,702.00,09/04/2014
DCIELEV,721.00,10/04/2014
DCIELEV,721.00,11/04/2014
DCIELEV,757.00,12/04/2014
DCIELEV,757.00,13/04/2014
DCIELEV,757.00,14/04/2014
DCIELEV,759.00,15/04/2014
DCIELEV,752.00,16/04/2014
DCIELEV,763.00,17/04/2014
DCIELEV,763.00,18/04/2014
DCIELEV,763.00,19/04/2014
DCIELEV,763.00,20/04/2014
DCIELEV,763.00,21/04/2014
DCIELEV,742.00,22/04/2014
DCIELEV,747.00,23/04/2014
DCIELEV,776.00,24/04/2014
DCIELEV,794.00,25/04/2014
DCIELEV,793.00,26/04/2014
DCIELEV,793.00,27/04/2014
DCIELEV,793.00,28/04/2014
DCIELEV,816.00,29/04/2014
DCIELEV,830.00,30/04/2014
DCIELEV,833.00,01/05/2014
DCIELEV,833.00,02/05/2014
DCIELEV,833.00,03/05/2014
DCIELEV,833.00,04/05/2014
DCIELEV,833.00,05/05/2014
DCIELEV,850.00,06/05/2014
DCIELEV,863.00,07/05/2014
DCIELEV,861.00,08/05/2014
DCIELEV,859.00,09/05/2014
DCIELEV,852.00,10/05/2014
DCIELEV,852.00,11/05/2014
DCIELEV,852.00,12/05/2014
DCIELEV,823.00,13/05/2014
DCIELEV,796.00,14/05/2014
DCIELEV,809.00,15/05/2014
DCIELEV,815.00,16/05/2014
DCIELEV,777.00,17/05/2014
DCIELEV,777.00,18/05/2014
DCIELEV,777.00,19/05/2014
DCIELEV,773.00,20/05/2014
DCIELEV,783.00,21/05/2014
DCIELEV,768.00,22/05/2014
DCIELEV,763.00,23/05/2014
DCIELEV,771.00,24/05/2014
DCIELEV,771.00,25/05/2014
DCIELEV,771.00,26/05/2014
DCIELEV,765.00,27/05/2014
DCIELEV,786.00,28/05/2014
DCIELEV,793.00,29/05/2014
DCIELEV,790.00,30/05/2014
DCIELEV,802.00,31/05/2014
DCIELEV,802.00,01/06/2014
DCIELEV,802.00,02/06/2014
DCIELEV,777.00,03/06/2014
DCIELEV,772.00,04/06/2014
DCIELEV,790.00,05/06/2014
DCIELEV,797.00,06/06/2014
DCIELEV,787.00,07/06/2014
DCIELEV,787.00,08/06/2014
DCIELEV,787.00,09/06/2014
DCIELEV,757.00,10/06/2014
DCIELEV,760.00,11/06/2014
DCIELEV,775.00,12/06/2014
DCIELEV,750.00,13/06/2014
DCIELEV,778.00,14/06/2014
DCIELEV,778.00,15/06/2014
DCIELEV,778.00,16/06/2014
DCIELEV,791.00,17/06/2014
DCIELEV,825.00,18/06/2014
DCIELEV,834.00,19/06/2014
DCIELEV,808.00,20/06/2014
DCIELEV,808.00,21/06/2014
DCIELEV,808.00,22/06/2014
DCIELEV,808.00,23/06/2014
DCIELEV,787.00,24/06/2014
DCIELEV,780.00,25/06/2014
DCIELEV,781.00,26/06/2014
DCIELEV,790.00,27/06/2014
DCIELEV,770.00,28/06/2014
DCIELEV,770.00,29/06/2014
DCIELEV,770.00,30/06/2014
DCIELEV,758.00,01/07/2014
DCIELEV,765.00,02/07/2014
DCIELEV,772.00,03/07/2014
DCIELEV,770.00,04/07/2014
DCIELEV,774.00,05/07/2014
DCIELEV,774.00,06/07/2014
DCIELEV,774.00,07/07/2014
DCIELEV,769.00,08/07/2014
DCIELEV,767.00,09/07/2014
DCIELEV,767.00,10/07/2014
DCIELEV,781.00,11/07/2014
DCIELEV,774.00,12/07/2014
DCIELEV,774.00,13/07/2014
DCIELEV,774.00,14/07/2014
DCIELEV,782.00,15/07/2014
DCIELEV,779.00,16/07/2014
DCIELEV,788.00,17/07/2014
DCIELEV,796.00,18/07/2014
DCIELEV,798.00,19/07/2014
DCIELEV,798.00,20/07/2014
DCIELEV,798.00,21/07/2014
DCIELEV,801.00,22/07/2014
DCIELEV,836.00,23/07/2014
DCIELEV,852.00,24/07/2014
DCIELEV,872.00,25/07/2014
DCIELEV,875.00,26/07/2014
DCIELEV,875.00,27/07/2014
DCIELEV,875.00,28/07/2014
DCIELEV,872.00,29/07/2014
DCIELEV,858.00,30/07/2014
DCIELEV,851.00,31/07/2014
DCIELEV,849.00,01/08/2014
DCIELEV,862.00,02/08/2014
DCIELEV,862.00,03/08/2014
DCIELEV,862.00,04/08/2014
DCIELEV,868.00,05/08/2014
DCIELEV,906.00,06/08/2014
DCIELEV,902.00,07/08/2014
DCIELEV,907.00,08/08/2014
DCIELEV,903.00,09/08/2014
DCIELEV,903.00,10/08/2014
DCIELEV,903.00,11/08/2014
DCIELEV,938.00,12/08/2014
DCIELEV,939.00,13/08/2014
DCIELEV,949.00,14/08/2014
DCIELEV,964.00,15/08/2014
DCIELEV,973.00,16/08/2014
DCIELEV,973.00,17/08/2014
DCIELEV,973.00,18/08/2014
DCIELEV,973.00,19/08/2014
DCIELEV,967.00,20/08/2014
DCIELEV,978.00,21/08/2014
DCIELEV,1023.00,22/08/2014
DCIELEV,1031.00,23/08/2014
DCIELEV,1031.00,24/08/2014
DCIELEV,1031.00,25/08/2014
DCIELEV,1040.00,26/08/2014
DCIELEV,1041.00,27/08/2014
DCIELEV,1043.00,28/08/2014
DCIELEV,1043.00,29/08/2014
DCIELEV,1058.00,30/08/2014
DCIELEV,1058.00,31/08/2014
DCIELEV,1058.00,01/09/2014
DCIELEV,991.00,02/09/2014
DCIELEV,969.00,03/09/2014
DCIELEV,945.00,04/09/2014
DCIELEV,964.00,05/09/2014
DCIELEV,962.00,06/09/2014
DCIELEV,962.00,07/09/2014
DCIELEV,962.00,08/09/2014
DCIELEV,981.00,09/09/2014
DCIELEV,995.00,10/09/2014
DCIELEV,992.00,11/09/2014
DCIELEV,1000.00,12/09/2014
DCIELEV,1013.00,13/09/2014
DCIELEV,1013.00,14/09/2014
DCIELEV,1013.00,15/09/2014
DCIELEV,1007.00,16/09/2014
DCIELEV,1023.00,17/09/2014
DCIELEV,1028.00,18/09/2014
DCIELEV,1036.00,19/09/2014
DCIELEV,1032.00,20/09/2014
DCIELEV,1032.00,21/09/2014
DCIELEV,1032.00,22/09/2014
DCIELEV,1040.00,23/09/2014
DCIELEV,1045.00,24/09/2014
DCIELEV,1014.00,25/09/2014
DCIELEV,999.00,26/09/2014
DCIELEV,1012.00,27/09/2014
DCIELEV,1012.00,28/09/2014
DCIELEV,1012.00,29/09/2014
DCIELEV,1064.00,30/09/2014
DCIELEV,1032.00,01/10/2014
DCIELEV,1045.00,02/10/2014
DCIELEV,1067.00,03/10/2014
DCIELEV,1048.00,04/10/2014
DCIELEV,1048.00,05/10/2014
DCIELEV,1048.00,06/10/2014
DCIELEV,1064.00,07/10/2014
DCIELEV,1065.00,08/10/2014
DCIELEV,1084.00,09/10/2014
DCIELEV,1099.00,10/10/2014
DCIELEV,1123.00,11/10/2014
DCIELEV,1123.00,12/10/2014
DCIELEV,1123.00,13/10/2014
DCIELEV,1123.00,14/10/2014
DCIELEV,1134.00,15/10/2014
DCIELEV,1171.00,16/10/2014
DCIELEV,1161.00,17/10/2014
DCIELEV,1168.00,18/10/2014
DCIELEV,1168.00,19/10/2014
DCIELEV,1168.00,20/10/2014
DCIELEV,1202.00,21/10/2014
DCIELEV,1196.00,22/10/2014
DCIELEV,1222.00,23/10/2014
DCIELEV,1239.00,24/10/2014
DCIELEV,1204.00,25/10/2014
DCIELEV,1204.00,26/10/2014
DCIELEV,1204.00,27/10/2014
DCIELEV,1207.00,28/10/2014
DCIELEV,1166.00,29/10/2014
DCIELEV,1162.00,30/10/2014
DCIELEV,1167.00,31/10/2014
DCIELEV,1138.00,01/11/2014
DCIELEV,1138.00,02/11/2014
DCIELEV,1138.00,03/11/2014
DCIELEV,1190.00,04/11/2014
DCIELEV,1196.00,05/11/2014
DCIELEV,1206.00,06/11/2014
DCIELEV,1234.00,07/11/2014
DCIELEV,1235.00,08/11/2014
DCIELEV,1235.00,09/11/2014
DCIELEV,1235.00,10/11/2014
DCIELEV,1247.00,11/11/2014
DCIELEV,1251.00,12/11/2014
DCIELEV,1244.00,13/11/2014
DCIELEV,1253.00,14/11/2014
DCIELEV,1268.00,15/11/2014
DCIELEV,1268.00,16/11/2014
DCIELEV,1268.00,17/11/2014
DCIELEV,1256.00,18/11/2014
DCIELEV,1269.00,19/11/2014
DCIELEV,1236.00,20/11/2014
DCIELEV,1214.00,21/11/2014
DCIELEV,1204.00,22/11/2014
DCIELEV,1204.00,23/11/2014
DCIELEV,1204.00,24/11/2014
DCIELEV,1204.00,25/11/2014
DCIELEV,1194.00,26/11/2014
DCIELEV,1171.00,27/11/2014
DCIELEV,1167.00,28/11/2014
DCIELEV,1139.00,29/11/2014
DCIELEV,1139.00,30/11/2014
DCIELEV,1139.00,01/12/2014
DCIELEV,1128.00,02/12/2014
DCIELEV,1120.00,03/12/2014
DCIELEV,1119.00,04/12/2014
DCIELEV,1127.00,05/12/2014
DCIELEV,1154.00,06/12/2014
DCIELEV,1154.00,07/12/2014
DCIELEV,1154.00,08/12/2014
DCIELEV,1154.00,09/12/2014
DCIELEV,1159.00,10/12/2014
DCIELEV,1254.00,11/12/2014
DCIELEV,1280.00,12/12/2014
DCIELEV,1267.00,13/12/2014
DCIELEV,1267.00,14/12/2014
DCIELEV,1267.00,15/12/2014
DCIELEV,1274.00,16/12/2014
DCIELEV,1282.00,17/12/2014
DCIELEV,1255.00,18/12/2014
DCIELEV,1267.00,19/12/2014
DCIELEV,1225.00,20/12/2014
DCIELEV,1225.00,21/12/2014
DCIELEV,1225.00,22/12/2014
DCIELEV,1221.00,23/12/2014
DCIELEV,1188.00,24/12/2014
DCIELEV,1188.00,25/12/2014
DCIELEV,1188.00,26/12/2014
DCIELEV,1188.00,27/12/2014
DCIELEV,1188.00,28/12/2014
DCIELEV,1188.00,29/12/2014
DCIELEV,1203.00,30/12/2014
DCIELEV,1192.00,31/12/2014
DCIMYE,0.00,01/01/2013
DCIMYE,0.00,02/01/2013
DCIMYE,0.00,03/01/2013
DCIMYE,0.00,04/01/2013
DCIMYE,0.00,05/01/2013
DCIMYE,0.00,06/01/2013
DCIMYE,0.00,07/01/2013
DCIMYE,0.00,08/01/2013
DCIMYE,0.00,09/01/2013
DCIMYE,0.00,10/01/2013
DCIMYE,0.00,11/01/2013
DCIMYE,0.00,12/01/2013
DCIMYE,0.00,13/01/2013
DCIMYE,0.00,14/01/2013
DCIMYE,0.00,15/01/2013
DCIMYE,0.00,16/01/2013
DCIMYE,0.00,17/01/2013
DCIMYE,0.00,18/01/2013
DCIMYE,0.00,19/01/2013
DCIMYE,0.00,20/01/2013
DCIMYE,0.00,21/01/2013
DCIMYE,0.00,22/01/2013
DCIMYE,0.00,23/01/2013
DCIMYE,0.00,24/01/2013
DCIMYE,0.00,25/01/2013
DCIMYE,0.00,26/01/2013
DCIMYE,0.00,27/01/2013
DCIMYE,0.00,28/01/2013
DCIMYE,0.00,29/01/2013
DCIMYE,0.00,30/01/2013
DCIMYE,0.00,31/01/2013
DCIMYE,0.00,01/02/2013
DCIMYE,0.00,02/02/2013
DCIMYE,0.00,03/02/2013
DCIMYE,0.00,04/02/2013
DCIMYE,0.00,05/02/2013
DCIMYE,0.00,06/02/2013
DCIMYE,0.00,07/02/2013
DCIMYE,0.00,08/02/2013
DCIMYE,0.00,09/02/2013
DCIMYE,0.00,10/02/2013
DCIMYE,0.00,11/02/2013
DCIMYE,0.00,12/02/2013
DCIMYE,0.00,13/02/2013
DCIMYE,0.00,14/02/2013
DCIMYE,0.00,15/02/2013
DCIMYE,0.00,16/02/2013
DCIMYE,0.00,17/02/2013
DCIMYE,0.00,18/02/2013
DCIMYE,0.00,19/02/2013
DCIMYE,0.00,20/02/2013
DCIMYE,0.00,21/02/2013
DCIMYE,0.00,22/02/2013
DCIMYE,0.00,23/02/2013
DCIMYE,0.00,24/02/2013
DCIMYE,0.00,25/02/2013
DCIMYE,0.00,26/02/2013
DCIMYE,0.00,27/02/2013
DCIMYE,0.00,28/02/2013
DCIMYE,0.00,01/03/2013
DCIMYE,0.00,02/03/2013
DCIMYE,0.00,03/03/2013
DCIMYE,0.00,04/03/2013
DCIMYE,0.00,05/03/2013
DCIMYE,0.00,06/03/2013
DCIMYE,0.00,07/03/2013
DCIMYE,0.00,08/03/2013
DCIMYE,0.00,09/03/2013
DCIMYE,0.00,10/03/2013
DCIMYE,0.00,11/03/2013
DCIMYE,0.00,12/03/2013
DCIMYE,0.00,13/03/2013
DCIMYE,0.00,14/03/2013
DCIMYE,0.00,15/03/2013
DCIMYE,0.00,16/03/2013
DCIMYE,0.00,17/03/2013
DCIMYE,0.00,18/03/2013
DCIMYE,0.00,19/03/2013
DCIMYE,0.00,20/03/2013
DCIMYE,0.00,21/03/2013
DCIMYE,0.00,22/03/2013
DCIMYE,0.00,23/03/2013
DCIMYE,0.00,24/03/2013
DCIMYE,0.00,25/03/2013
DCIMYE,0.00,26/03/2013
DCIMYE,0.00,27/03/2013
DCIMYE,0.00,28/03/2013
DCIMYE,0.00,29/03/2013
DCIMYE,0.00,30/03/2013
DCIMYE,0.00,31/03/2013
DCIMYE,0.00,01/04/2013
DCIMYE,0.00,02/04/2013
DCIMYE,0.00,03/04/2013
DCIMYE,0.00,04/04/2013
DCIMYE,0.00,05/04/2013
DCIMYE,0.00,06/04/2013
DCIMYE,0.00,07/04/2013
DCIMYE,0.00,08/04/2013
DCIMYE,0.00,09/04/2013
DCIMYE,0.00,10/04/2013
DCIMYE,0.00,11/04/2013
DCIMYE,0.00,12/04/2013
DCIMYE,0.00,13/04/2013
DCIMYE,0.00,14/04/2013
DCIMYE,0.00,15/04/2013
DCIMYE,0.00,16/04/2013
DCIMYE,0.00,17/04/2013
DCIMYE,0.00,18/04/2013
DCIMYE,0.00,19/04/2013
DCIMYE,0.00,20/04/2013
DCIMYE,0.00,21/04/2013
DCIMYE,0.00,22/04/2013
DCIMYE,0.00,23/04/2013
DCIMYE,0.00,24/04/2013
DCIMYE,0.00,25/04/2013
DCIMYE,0.00,26/04/2013
DCIMYE,0.00,27/04/2013
DCIMYE,0.00,28/04/2013
DCIMYE,0.00,29/04/2013
DCIMYE,0.00,30/04/2013
DCIMYE,0.00,01/05/2013
DCIMYE,0.00,02/05/2013
DCIMYE,0.00,03/05/2013
DCIMYE,0.00,04/05/2013
DCIMYE,0.00,05/05/2013
DCIMYE,0.00,06/05/2013
DCIMYE,0.00,07/05/2013
DCIMYE,0.00,08/05/2013
DCIMYE,0.00,09/05/2013
DCIMYE,0.00,10/05/2013
DCIMYE,0.00,11/05/2013
DCIMYE,0.00,12/05/2013
DCIMYE,0.00,13/05/2013
DCIMYE,0.00,14/05/2013
DCIMYE,0.00,15/05/2013
DCIMYE,0.00,16/05/2013
DCIMYE,0.00,17/05/2013
DCIMYE,0.00,18/05/2013
DCIMYE,0.00,19/05/2013
DCIMYE,0.00,20/05/2013
DCIMYE,0.00,21/05/2013
DCIMYE,0.00,22/05/2013
DCIMYE,0.00,23/05/2013
DCIMYE,0.00,24/05/2013
DCIMYE,0.00,25/05/2013
DCIMYE,0.00,26/05/2013
DCIMYE,0.00,27/05/2013
DCIMYE,0.00,28/05/2013
DCIMYE,0.00,29/05/2013
DCIMYE,0.00,30/05/2013
DCIMYE,0.00,31/05/2013
DCIMYE,0.00,01/06/2013
DCIMYE,0.00,02/06/2013
DCIMYE,0.00,03/06/2013
DCIMYE,0.00,04/06/2013
DCIMYE,0.00,05/06/2013
DCIMYE,0.00,06/06/2013
DCIMYE,0.00,07/06/2013
DCIMYE,0.00,08/06/2013
DCIMYE,0.00,09/06/2013
DCIMYE,0.00,10/06/2013
DCIMYE,0.00,11/06/2013
DCIMYE,0.00,12/06/2013
DCIMYE,0.00,13/06/2013
DCIMYE,0.00,14/06/2013
DCIMYE,0.00,15/06/2013
DCIMYE,0.00,16/06/2013
DCIMYE,0.00,17/06/2013
DCIMYE,0.00,18/06/2013
DCIMYE,0.00,19/06/2013
DCIMYE,0.00,20/06/2013
DCIMYE,0.00,21/06/2013
DCIMYE,0.00,22/06/2013
DCIMYE,0.00,23/06/2013
DCIMYE,0.00,24/06/2013
DCIMYE,0.00,25/06/2013
DCIMYE,0.00,26/06/2013
DCIMYE,0.00,27/06/2013
DCIMYE,0.00,28/06/2013
DCIMYE,0.00,29/06/2013
DCIMYE,0.00,30/06/2013
DCIMYE,0.00,01/07/2013
DCIMYE,0.00,02/07/2013
DCIMYE,0.00,03/07/2013
DCIMYE,0.00,04/07/2013
DCIMYE,0.00,05/07/2013
DCIMYE,0.00,06/07/2013
DCIMYE,0.00,07/07/2013
DCIMYE,0.00,08/07/2013
DCIMYE,0.00,09/07/2013
DCIMYE,0.00,10/07/2013
DCIMYE,0.00,11/07/2013
DCIMYE,0.00,12/07/2013
DCIMYE,0.00,13/07/2013
DCIMYE,0.00,14/07/2013
DCIMYE,0.00,15/07/2013
DCIMYE,0.00,16/07/2013
DCIMYE,0.00,17/07/2013
DCIMYE,0.00,18/07/2013
DCIMYE,0.00,19/07/2013
DCIMYE,0.00,20/07/2013
DCIMYE,0.00,21/07/2013
DCIMYE,0.00,22/07/2013
DCIMYE,0.00,23/07/2013
DCIMYE,0.00,24/07/2013
DCIMYE,0.00,25/07/2013
DCIMYE,0.00,26/07/2013
DCIMYE,0.00,27/07/2013
DCIMYE,0.00,28/07/2013
DCIMYE,0.00,29/07/2013
DCIMYE,0.00,30/07/2013
DCIMYE,0.00,31/07/2013
DCIMYE,0.00,01/08/2013
DCIMYE,0.00,02/08/2013
DCIMYE,0.00,03/08/2013
DCIMYE,0.00,04/08/2013
DCIMYE,0.00,05/08/2013
DCIMYE,0.00,06/08/2013
DCIMYE,0.00,07/08/2013
DCIMYE,0.00,08/08/2013
DCIMYE,0.00,09/08/2013
DCIMYE,0.00,10/08/2013
DCIMYE,0.00,11/08/2013
DCIMYE,0.00,12/08/2013
DCIMYE,0.00,13/08/2013
DCIMYE,0.00,14/08/2013
DCIMYE,0.00,15/08/2013
DCIMYE,0.00,16/08/2013
DCIMYE,0.00,17/08/2013
DCIMYE,0.00,18/08/2013
DCIMYE,0.00,19/08/2013
DCIMYE,0.00,20/08/2013
DCIMYE,0.00,21/08/2013
DCIMYE,0.00,22/08/2013
DCIMYE,0.00,23/08/2013
DCIMYE,0.00,24/08/2013
DCIMYE,0.00,25/08/2013
DCIMYE,0.00,26/08/2013
DCIMYE,0.00,27/08/2013
DCIMYE,0.00,28/08/2013
DCIMYE,0.00,29/08/2013
DCIMYE,0.00,30/08/2013
DCIMYE,0.00,31/08/2013
DCIMYE,0.00,01/09/2013
DCIMYE,0.00,02/09/2013
DCIMYE,0.00,03/09/2013
DCIMYE,0.00,04/09/2013
DCIMYE,0.00,05/09/2013
DCIMYE,0.00,06/09/2013
DCIMYE,0.00,07/09/2013
DCIMYE,0.00,08/09/2013
DCIMYE,0.00,09/09/2013
DCIMYE,13.00,10/09/2013
DCIMYE,52.00,11/09/2013
DCIMYE,65.00,12/09/2013
DCIMYE,66.00,13/09/2013
DCIMYE,83.00,14/09/2013
DCIMYE,83.00,15/09/2013
DCIMYE,83.00,16/09/2013
DCIMYE,93.00,17/09/2013
DCIMYE,100.00,18/09/2013
DCIMYE,113.00,19/09/2013
DCIMYE,116.00,20/09/2013
DCIMYE,131.00,21/09/2013
DCIMYE,131.00,22/09/2013
DCIMYE,131.00,23/09/2013
DCIMYE,129.00,24/09/2013
DCIMYE,141.00,25/09/2013
DCIMYE,158.00,26/09/2013
DCIMYE,162.00,27/09/2013
DCIMYE,176.00,28/09/2013
DCIMYE,176.00,29/09/2013
DCIMYE,176.00,30/09/2013
DCIMYE,191.00,01/10/2013
DCIMYE,187.00,02/10/2013
DCIMYE,194.00,03/10/2013
DCIMYE,197.00,04/10/2013
DCIMYE,197.00,05/10/2013
DCIMYE,197.00,06/10/2013
DCIMYE,197.00,07/10/2013
DCIMYE,187.00,08/10/2013
DCIMYE,205.00,09/10/2013
DCIMYE,198.00,10/10/2013
DCIMYE,199.00,11/10/2013
DCIMYE,189.00,12/10/2013
DCIMYE,189.00,13/10/2013
DCIMYE,189.00,14/10/2013
DCIMYE,189.00,15/10/2013
DCIMYE,191.00,16/10/2013
DCIMYE,159.00,17/10/2013
DCIMYE,162.00,18/10/2013
DCIMYE,167.00,19/10/2013
DCIMYE,167.00,20/10/2013
DCIMYE,167.00,21/10/2013
DCIMYE,164.00,22/10/2013
DCIMYE,170.00,23/10/2013
DCIMYE,165.00,24/10/2013
DCIMYE,159.00,25/10/2013
DCIMYE,161.00,26/10/2013
DCIMYE,161.00,27/10/2013
DCIMYE,161.00,28/10/2013
DCIMYE,172.00,29/10/2013
DCIMYE,195.00,30/10/2013
DCIMYE,232.00,31/10/2013
DCIMYE,233.00,01/11/2013
DCIMYE,243.00,02/11/2013
DCIMYE,243.00,03/11/2013
DCIMYE,243.00,04/11/2013
DCIMYE,249.00,05/11/2013
DCIMYE,240.00,06/11/2013
DCIMYE,229.00,07/11/2013
DCIMYE,222.00,08/11/2013
DCIMYE,227.00,09/11/2013
DCIMYE,227.00,10/11/2013
DCIMYE,227.00,11/11/2013
DCIMYE,262.00,12/11/2013
DCIMYE,288.00,13/11/2013
DCIMYE,333.00,14/11/2013
DCIMYE,339.00,15/11/2013
DCIMYE,332.00,16/11/2013
DCIMYE,332.00,17/11/2013
DCIMYE,332.00,18/11/2013
DCIMYE,334.00,19/11/2013
DCIMYE,328.00,20/11/2013
DCIMYE,332.00,21/11/2013
DCIMYE,322.00,22/11/2013
DCIMYE,323.00,23/11/2013
DCIMYE,323.00,24/11/2013
DCIMYE,323.00,25/11/2013
DCIMYE,323.00,26/11/2013
DCIMYE,341.00,27/11/2013
DCIMYE,346.00,28/11/2013
DCIMYE,364.00,29/11/2013
DCIMYE,362.00,30/11/2013
DCIMYE,362.00,01/12/2013
DCIMYE,362.00,02/12/2013
DCIMYE,366.00,03/12/2013
DCIMYE,366.00,04/12/2013
DCIMYE,361.00,05/12/2013
DCIMYE,352.00,06/12/2013
DCIMYE,345.00,07/12/2013
DCIMYE,345.00,08/12/2013
DCIMYE,345.00,09/12/2013
DCIMYE,342.00,10/12/2013
DCIMYE,330.00,11/12/2013
DCIMYE,323.00,12/12/2013
DCIMYE,308.00,13/12/2013
DCIMYE,304.00,14/12/2013
DCIMYE,304.00,15/12/2013
DCIMYE,304.00,16/12/2013
DCIMYE,304.00,17/12/2013
DCIMYE,288.00,18/12/2013
DCIMYE,286.00,19/12/2013
DCIMYE,273.00,20/12/2013
DCIMYE,276.00,21/12/2013
DCIMYE,276.00,22/12/2013
DCIMYE,276.00,23/12/2013
DCIMYE,276.00,24/12/2013
DCIMYE,276.00,25/12/2013
DCIMYE,276.00,26/12/2013
DCIMYE,300.00,27/12/2013
DCIMYE,316.00,28/12/2013
DCIMYE,316.00,29/12/2013
DCIMYE,316.00,30/12/2013
DCIMYE,316.00,31/12/2013
DCIMYE,316.00,01/01/2014
DCIMYE,316.00,02/01/2014
DCIMYE,341.00,03/01/2014
DCIMYE,365.00,04/01/2014
DCIMYE,365.00,05/01/2014
DCIMYE,365.00,06/01/2014
DCIMYE,386.00,07/01/2014
DCIMYE,376.00,08/01/2014
DCIMYE,366.00,09/01/2014
DCIMYE,381.00,10/01/2014
DCIMYE,377.00,11/01/2014
DCIMYE,377.00,12/01/2014
DCIMYE,377.00,13/01/2014
DCIMYE,382.00,14/01/2014
DCIMYE,380.00,15/01/2014
DCIMYE,388.00,16/01/2014
DCIMYE,425.00,17/01/2014
DCIMYE,431.00,18/01/2014
DCIMYE,431.00,19/01/2014
